,borough,neighborhood,block,lot,easement,building_class_present,address,zip_code,commmercial_units,land_sq_feet,gross_sq_feet,year_built,sale_price,sale_date
218579,2,COUNTRY CLUB,5323,8,,A2,3163 FAIRMOUNT AVENUE,10465,0,2000,1144,1910,350000,2012-09-10
218580,2,COUNTRY CLUB,5323,35,,A1,3168 BAISLEY AVENUE,10465,0,3742,1360,1920,425000,2012-03-05
218581,2,COUNTRY CLUB,5324,42,,A2,1151 VINCENT AVENUE,10465,0,2375,1922,1920,165000,2012-07-17
218582,2,COUNTRY CLUB,5343,16,,A5,1218 FAIRFAX AVENUE,10465,0,2375,1944,1955,411450,2012-09-28
218583,2,COUNTRY CLUB,5406,126,,A1,3212 RAWLINS AVENUE,10465,0,3439,1407,1925,450000,2012-06-01
218584,2,COUNTRY CLUB,5408,60,,A2,3195 VALHALLA DRIVE,10465,0,7236,1959,1955,570000,2012-03-21
218585,2,COUNTRY CLUB,5408,245,,A1,3168 VALHALLA DRIVE,10465,0,2250,1360,1925,0,2012-11-28
218586,2,COUNTRY CLUB,5408,274,,A1,3183 PARSIFAL PLACE,10465,0,2120,1280,1940,0,2012-06-22
218587,2,COUNTRY CLUB,5408,275,,A1,3185 PARSIFAL PLACE,10465,0,2120,1984,1940,0,2012-01-27
218588,2,COUNTRY CLUB,5408,314,,A1,1327 STADIUM,10465,0,8250,7260,1991,1250000,2012-09-12
218589,2,COUNTRY CLUB,5409,278,,A1,3277 AGAR PLACE,10465,0,4290,2339,1955,540000,2012-07-26
218590,2,COUNTRY CLUB,5409,310,,A1,3359 CAMPBELL DRIVE,10465,0,6960,2340,1935,607500,2012-03-09
218591,2,COUNTRY CLUB,5409,505,,A1,3299 COUNTRY CLUB ROAD,10465,0,2823,2100,1935,0,2012-12-14
218592,2,COUNTRY CLUB,5409,536,,A2,3278 SPENCER DRIVE,10465,0,3204,1302,1925,370000,2012-05-08
218593,2,COUNTRY CLUB,5409,548,,A2,3306 LUCERNE STREET,10465,0,8651,3790,1930,0,2012-12-05
218594,2,COUNTRY CLUB,5409,650,,A1,3277 POLO PLACE,10465,0,2851,2790,1960,490000,2012-09-26
218595,2,COUNTRY CLUB,5410,138,,A2,1420 KENNELWORTH PLACE,10465,0,4380,1366,1970,0,2012-03-14
218596,2,COUNTRY CLUB,5410,269,,A1,1479 OHM AVENUE,10465,0,3750,3495,2010,0,2012-05-23
218597,2,COUNTRY CLUB,5410,304,,A5,1481 STADIUM AVENUE,10465,0,2500,1998,1965,535000,2012-02-01
218598,2,COUNTRY CLUB,5411,66,,A0,1440 MC DONOUGH PLACE,10465,0,5100,1739,1945,0,2012-09-09
218599,2,COUNTRY CLUB,5411,66,,A0,1440 MC DONOUGH PLACE,10465,0,5100,1739,1945,545000,2012-06-27
218600,2,COUNTRY CLUB,5411,129,,A1,3131 COUNTRY CLUB ROAD,10465,0,4280,1494,1925,510000,2012-02-02
218601,2,COUNTRY CLUB,5411,239,,A5,1533 DWIGHT PLACE,10465,0,2800,1782,1950,0,2012-04-06
218602,2,COUNTRY CLUB,5412,36,,A5,1539 KENNELWORTH PLACE,10465,0,2900,2190,2000,0,2012-12-01
218603,2,COUNTRY CLUB,5412,47,,A1,1517 KENNELWORTH PLACE,10465,0,2500,2012,2011,519307,2012-09-21
218604,2,COUNTRY CLUB,5413,27,,A1,3169 AMPERE AVENUE,10465,0,3742,1230,1930,0,2012-07-11
218605,2,COUNTRY CLUB,5413,48,,A2,1634 KENNELWORTH PLACE,10465,0,5000,1216,1920,200000,2012-05-29
218606,2,COUNTRY CLUB,5414,123,,A1,3326 RADIO DRIVE,10465,0,2517,2100,1935,450500,2012-05-17
218607,2,COUNTRY CLUB,5414,129,,A2,3289 LUCERNE STREET,10465,0,2500,2297,1925,419900,2012-07-27
218608,2,COUNTRY CLUB,5414,186,,A2,3285 RADIO DRIVE,10465,0,2975,1215,1920,0,2012-07-27
218609,2,COUNTRY CLUB,5414,189,,A1,3279 RADIO DRIVE,10465,0,2975,1480,1925,0,2012-02-09
218610,2,COUNTRY CLUB,5414,203,,A2,3240 GRISWOLD AVENUE,10465,0,5600,1872,1950,0,2012-11-01
218611,2,COUNTRY CLUB,5415,12,,A5,1534 STADIUM AVENUE,10465,0,2500,1836,1975,0,2012-11-15
218612,2,COUNTRY CLUB,5416,159,,A5,1629 BAY VIEW AVENUE,10465,0,2500,1665,1950,400000,2012-12-21
218613,2,COUNTRY CLUB,5417,192,,A5,1609 BAYSHORE AVENUE,10465,0,1890,1728,1955,0,2012-08-07
218614,2,COUNTRY CLUB,5460,14,,A1,1027 WILCOX AVENUE,10465,0,4738,1735,1915,0,2012-08-01
218615,2,COUNTRY CLUB,5460,42,,A5,1018 VINCENT AVENUE,10465,0,1710,1683,1965,0,2012-10-23
218616,2,COUNTRY CLUB,5460,45,,A5,1024 VINCENT AVENUE,10465,0,1710,1683,1965,0,2012-08-10
218617,2,COUNTRY CLUB,5460,47,,A5,1028 VINCENT AVENUE,10465,0,1710,1683,1965,399500,2012-11-05
218618,2,COUNTRY CLUB,5465,32,,A2,3267A BARKLEY AVENUE,10465,0,817,903,1940,0,2012-10-02
218619,2,COUNTRY CLUB,5466,53,,A2,1024 DEAN AVENUE,10465,0,2375,2448,1925,355000,2012-12-21
218620,2,COUNTRY CLUB,5470,12,,A5,1431 SHORE DRIVE,10465,0,2134,1224,1960,392200,2012-02-17
218621,2,COUNTRY CLUB,5472,28,,A5,809 VINCENT AVENUE,10465,0,2400,1782,1960,395000,2012-02-10
218622,2,COUNTRY CLUB,5472,53,,A5,848 THROGS NECK EXPRESSW,10465,0,1800,1998,1965,395000,2012-06-04
218623,2,COUNTRY CLUB,5475,17,,A2,743 VINCENT AVENUE,10465,0,2500,696,1935,215000,2012-09-01
218624,2,COUNTRY CLUB,5475,64,,A1,753 VINCENT AVENUE,10465,0,1900,1179,1935,315000,2012-06-28
218625,2,COUNTRY CLUB,5476,2,,A5,3202 PHILIP AVENUE,10465,0,1800,1586,1956,0,2012-11-14
218626,2,COUNTRY CLUB,5480,14,,A5,753 CLARENCE AVENUE,10465,0,1767,1446,1950,330000,2012-09-28
218627,2,COUNTRY CLUB,5480,14,,A5,753 CLARENCE AVENUE,10465,0,1767,1446,1950,175000,2012-06-11
218628,2,COUNTRY CLUB,5480,110,,A5,765 CLARENCE AVENUE,10465,0,1750,1683,1950,235549,2012-10-22
218629,2,COUNTRY CLUB,5483,12,,A2,626 ELLSWORTH AVENUE,10465,0,3742,1573,1955,0,2012-04-11
218630,2,COUNTRY CLUB,5483,30,,A2,3160 RANDALL AVENUE,10465,0,2500,804,1920,85000,2012-11-05
218631,2,COUNTRY CLUB,5483,123,,A5,652 ELLSWORTH AVENUE,10465,0,2242,1944,1955,400500,2012-11-16
218632,2,COUNTRY CLUB,5484,40,,A2,643 WILCOX AVENUE,10465,0,2500,970,1920,229000,2012-07-13
218633,2,COUNTRY CLUB,5485,72,,A2,605 CLARENCE AVENUE,10465,0,2358,735,1930,10,2012-03-21
218689,2,CROTONA PARK,2958,43,,A1,1834 MOHEGAN AVENUE,10460,0,1750,1126,1910,275000,2012-02-01
218690,2,CROTONA PARK,2958,74,,A1,1820 WATERLOO PLACE,10460,0,1625,1193,1910,285000,2012-09-27
218691,2,CROTONA PARK,2958,74,,A1,1820 WATERLOO PLACE,10460,0,1625,1193,1910,127764,2012-03-29
218692,2,CROTONA PARK,2966,136,,A2,1545 CHARLOTTE,10460,0,6800,2700,1985,300000,2012-10-15
218742,2,EAST TREMONT,3098,146,,A5,2135 CLINTON AVENUE,10457,0,2360,1320,1985,130000,2012-05-01
218743,2,EAST TREMONT,3110,75,,A5,2151 MAPES AVENUE,10460,0,2905,1320,1985,0,2012-02-01
218744,2,EAST TREMONT,3110,175,,A5,2149 MAPES AVENUE,10460,0,2905,1320,1985,275000,2012-07-09
218745,2,EAST TREMONT,3124,71,,A1,864 BRONX PARK SOUTH,10460,0,3001,2540,1920,75000,2012-07-05
218841,2,FIELDSTON,5807,617,,A3,4418 WALDO AVENUE,10471,0,9500,4544,1920,2200000,2012-07-12
218842,2,FIELDSTON,5807,635,,A3,4456 WALDO AVENUE,10471,0,7500,4188,1915,1355000,2012-02-23
218843,2,FIELDSTON,5807,665,,A1,4439 TIBBETT AVENUE,10471,0,7000,2928,1925,1200000,2012-09-12
218844,2,FIELDSTON,5807,677,,A3,4411 TIBBETT AVENUE,10471,0,7842,4000,1925,800000,2012-06-21
218845,2,FIELDSTON,5808,353,,A3,320 WEST 245 STREET,10471,0,12555,3642,1925,1080000,2012-06-12
218846,2,FIELDSTON,5808,375,,A3,4491 MANHATTAN COLLEGE PY,10471,0,13992,3604,1925,1380000,2012-08-09
218847,2,FIELDSTON,5809,465,,A3,4506 GREYSTONE AVENUE,10471,0,9242,3588,1940,0,2012-09-05
218848,2,FIELDSTON,5809,470,,A1,4510 GREYSTONE AVENUE,10471,0,6670,3129,2009,1275000,2012-04-24
218849,2,FIELDSTON,5809,500,,A3,336 WEST 246TH STREET,10471,0,6655,2512,1920,1300000,2012-10-19
218850,2,FIELDSTON,5812,60,,A3,4595 FIELDSTON ROAD,10471,0,13170,3299,1920,2800000,2012-06-14
218851,2,FIELDSTON,5812,80,,A3,4503 FIELDSTON ROAD,10471,0,13050,2984,1915,2275000,2012-11-08
218852,2,FIELDSTON,5812,94,,A3,4421 FIELDSTON ROAD,10471,0,11049,3416,1920,1450000,2012-09-21
218853,2,FIELDSTON,5816,1874,,A1,334 COLLEGE ROAD,10471,0,4221,2064,1925,0,2012-12-07
218854,2,FIELDSTON,5818,2030,,A3,4660 LIVINGSTON AVENUE,10471,0,35805,11297,1920,10,2012-12-07
218855,2,FIELDSTON,5818,2030,,A3,4660 LIVINGSTON AVENUE,10471,0,35805,11297,1920,10,2012-09-14
218856,2,FIELDSTON,5818,2030,,A3,4660 LIVINGSTON AVENUE,10471,0,35805,11297,1920,10,2012-09-13
218857,2,FIELDSTON,5821,2845,,A3,372 WEST 250TH STREET,10471,0,14268,2296,1920,0,2012-12-28
218858,2,FIELDSTON,5821,2845,,A3,372 WEST 250 STREET,10471,0,14268,2296,1920,0,2012-12-14
218859,2,FIELDSTON,5822,2688,,A2,4750 ISELIN AVENUE,10471,0,8034,1788,1968,827500,2012-07-19
218860,2,FIELDSTON,5822,2692,,A3,430 WEST 250 STREET,10471,0,9025,3048,1925,1140000,2012-05-30
218861,2,FIELDSTON,5823,2571,,A3,434 WEST 250 STREET,10471,0,9180,2363,1915,0,2012-01-19
218862,2,FIELDSTON,5826,1665,,A5,5157 POST ROAD,10471,0,2000,1480,1940,473500,2012-06-27
218863,2,FIELDSTON,5826,1679,,A5,5125 POST ROAD,10471,0,2000,1480,1940,499950,2012-09-01
218864,2,FIELDSTON,5826,1680,,A5,5123 POST ROAD,10471,0,2000,1480,1940,480000,2012-07-23
218865,2,FIELDSTON,5826,1683,,A5,5117 POST ROAD,10471,0,3000,1480,1940,570000,2012-01-20
218866,2,FIELDSTON,5828,3597,,A3,5011 WALDO AVENUE,10471,0,14098,3241,1920,0,2012-12-19
218867,2,FIELDSTON,5829,3601,,A3,331 WEST 250 STREET,10471,0,18983,3296,1920,1825000,2012-12-21
218868,2,FIELDSTON,5829,3618,,A7,5020 GOODRIDGE AVENUE,10471,0,18460,4936,1925,0,2012-09-18
218869,2,FIELDSTON,5829,3618,,A7,5020 GOODRIDGE AVENUE,10471,0,18460,4936,1925,0,2012-09-18
218870,2,FIELDSTON,5831,3983,,A7,421 WEST 250 STREET,10471,0,60073,11600,2004,3000000,2012-06-13
218982,2,HIGHBRIDGE/MORRIS HEIGHTS,2521,84,,A5,1378 PLIMPTON AVENUE,10452,0,1500,1048,1899,305000,2012-10-23
218983,2,HIGHBRIDGE/MORRIS HEIGHTS,2521,84,,A5,1378 PLIMPTON AVENUE,10452,0,1500,1048,1899,0,2012-01-26
218984,2,HIGHBRIDGE/MORRIS HEIGHTS,2521,84,,A5,1378 PLIMPTON AVENUE,10452,0,1500,1048,1899,110837,2012-01-26
218985,2,HIGHBRIDGE/MORRIS HEIGHTS,2523,125,,A1,1008 DR M L KING JR BLVD,10452,0,2075,2100,1930,130000,2012-01-25
218986,2,HIGHBRIDGE/MORRIS HEIGHTS,2869,54,,A9,105 WEST TREMONT AVENUE,10453,0,4566,2695,1910,0,2012-02-24
219204,2,KINGSBRIDGE HTS/UNIV HTS,3209,39,,A9,2344 AQUEDUCT AVENUE,10468,0,1244,1664,1901,177299,2012-05-18
219205,2,KINGSBRIDGE HTS/UNIV HTS,3228,53,,A1,175 WEST 179 STREET,10453,0,4330,2124,1910,330000,2012-02-09
219206,2,KINGSBRIDGE HTS/UNIV HTS,3237,42,,A5,2554 BAILEY AVENUE,10463,0,1670,2160,1901,200000,2012-01-30
219207,2,KINGSBRIDGE HTS/UNIV HTS,3239,75,,A1,2719 HEATH AVENUE,10463,0,2684,1995,1901,223404,2012-09-06
219289,2,KINGSBRIDGE/JEROME PARK,3249,233,,A1,141 WEST 195 STREET,10468,0,5000,3108,1935,510000,2012-10-16
219290,2,KINGSBRIDGE/JEROME PARK,3254,63,,A1,3121 SEDGWICK AVENUE,10463,0,4719,1996,1899,0,2012-08-20
219291,2,KINGSBRIDGE/JEROME PARK,3271,40,,A5,140A VAN CORTLANDT PARK S,10463,0,1938,1332,1940,0,2012-04-10
219292,2,KINGSBRIDGE/JEROME PARK,3271,366,,A5,3849 BAILEY AVENUE,10463,0,2885,1368,1940,360000,2012-01-19
219293,2,KINGSBRIDGE/JEROME PARK,5715,180,,A9,3175 IRWIN AVENUE,10463,0,3120,1202,1920,225000,2012-08-23
219294,2,KINGSBRIDGE/JEROME PARK,5757,266,,A1,3228 TIBBETT AVENUE,10463,0,2900,2310,1938,575000,2012-05-02
219295,2,KINGSBRIDGE/JEROME PARK,5758,312,,A5,3216 IRWIN AVENUE,10463,0,1800,1782,1940,0,2012-10-03
219296,2,KINGSBRIDGE/JEROME PARK,5761,408,,A9,3406 CORLEAR AVENUE,10463,0,3069,1944,1925,0,2012-04-19
219297,2,KINGSBRIDGE/JEROME PARK,5762,476,,A5,3428 TIBBETT AVENUE,10463,0,2475,2680,1933,485000,2012-07-13
219298,2,KINGSBRIDGE/JEROME PARK,5768,848,,A2,302 WEST 238 STREET,10463,0,5000,2003,1931,600000,2012-12-27
219299,2,KINGSBRIDGE/JEROME PARK,5768,850,,A1,3645 TIBBETT AVENUE,10463,0,2500,1990,1937,462000,2012-10-28
219300,2,KINGSBRIDGE/JEROME PARK,5769,155,,A1,3641 IRWIN AVENUE,10463,0,3300,1360,1925,160000,2012-11-20
219301,2,KINGSBRIDGE/JEROME PARK,5770,2001,,S1,436 WEST  238TH STREET,10463,1,950,1786,1901,45000,2012-12-18
219302,2,KINGSBRIDGE/JEROME PARK,5784,332,,A1,3250 CAMBRIDGE AVENUE,10463,0,3750,1920,1920,0,2012-05-09
219436,2,MELROSE/CONCOURSE,2436,116,,S1,314 E 169 STREET,10456,1,2000,2080,1931,120000,2012-11-28
219568,2,MORRIS PARK/VAN NEST,4048,49,,A1,1863 VICTOR STREET,10462,0,3100,2429,1901,0,2012-02-15
219569,2,MORRIS PARK/VAN NEST,4056,25,,A9,1806 MULINER AVENUE,10462,0,1479,1610,1920,303000,2012-03-28
219570,2,MORRIS PARK/VAN NEST,4086,1,,A1,1101 SACKETT AVENUE,10461,0,2937,1701,1930,365000,2012-08-06
219571,2,MORRIS PARK/VAN NEST,4090,8,,A1,1568 HERING AVENUE,10461,0,2500,1296,1925,286000,2012-11-09
219572,2,MORRIS PARK/VAN NEST,4092,43,,A5,1614 FOWLER AVENUE,10462,0,2000,1835,1945,335000,2012-04-16
219573,2,MORRIS PARK/VAN NEST,4093,22,,A5,1633 RADCLIFF AVENUE,10462,0,1800,1881,1945,0,2012-09-24
219574,2,MORRIS PARK/VAN NEST,4093,118,,A5,1641A RADCLIFF AVENUE,10462,0,1800,1881,1945,325000,2012-05-04
219575,2,MORRIS PARK/VAN NEST,4098,29,,A1,1615 PAULDING,10462,0,2500,2029,1930,0,2012-07-02
219576,2,MORRIS PARK/VAN NEST,4098,43,,A1,1616 COLDEN AVENUE,10462,0,2500,2425,1930,445000,2012-01-18
219577,2,MORRIS PARK/VAN NEST,4099,5,,A1,1036 VAN NEST AVENUE,10461,0,2500,1152,1930,335000,2012-04-12
219578,2,MORRIS PARK/VAN NEST,4103,27,,A1,1029 VAN NEST AVENUE,10461,0,2500,2100,1925,410000,2012-12-06
219579,2,MORRIS PARK/VAN NEST,4105,24,,A1,1625 HAIGHT AVENUE,10461,0,2500,1693,1920,337500,2012-04-05
219580,2,MORRIS PARK/VAN NEST,4106,12,,A1,1659 TOMLINSON AVENUE,10461,0,2500,1935,1915,414900,2012-06-19
219581,2,MORRIS PARK/VAN NEST,4113,13,,A1,1653 TENBROECK AVENUE,10461,0,3344,1520,1930,400000,2012-02-01
219582,2,MORRIS PARK/VAN NEST,4115,36,,A1,1710 YATES AVENUE,10461,0,2500,1396,1925,401000,2012-06-11
219583,2,MORRIS PARK/VAN NEST,4125,27,,A1,1821 RADCLIFF AVENUE,10462,0,2500,1404,1925,0,2012-12-06
219584,2,MORRIS PARK/VAN NEST,4128,11,,A5,1857 HONE AVENUE,10461,0,1600,1408,1940,380000,2012-12-21
219585,2,MORRIS PARK/VAN NEST,4129,58,,A1,1850 HONE AVENUE,10461,0,2500,1462,1925,375000,2012-12-14
219586,2,MORRIS PARK/VAN NEST,4130,61,,A1,1858 LURTING AVENUE,10461,0,2500,1800,1920,485000,2012-12-13
219587,2,MORRIS PARK/VAN NEST,4130,61,,A1,1858 LURTING AVENUE,10461,0,2500,1800,1920,300000,2012-04-19
219588,2,MORRIS PARK/VAN NEST,4132,52,,A1,1836 TOMLINSON AVE,10461,0,5000,3200,1910,0,2012-01-11
219589,2,MORRIS PARK/VAN NEST,4200,16,,A1,1847 YATES AVENUE,10461,0,3750,1885,1936,470000,2012-10-25
219590,2,MORRIS PARK/VAN NEST,4200,54,,A1,1846 WILLIAMSBRIDGE ROAD,10461,0,3325,2467,1940,440000,2012-05-01
219591,2,MORRIS PARK/VAN NEST,4269,14,,A1,1949 HONE AVENUE,10461,0,2500,2484,1930,460000,2012-10-26
219592,2,MORRIS PARK/VAN NEST,4270,52,,A1,1932 HONE AVENUE,10461,0,2500,2142,1920,0,2012-01-23
219593,2,MORRIS PARK/VAN NEST,4271,46,,A1,1918 LURTING AVENUE,10461,0,2500,2764,1925,470000,2012-12-21
219594,2,MORRIS PARK/VAN NEST,4272,11,,A1,1961 TOMLINSON AVENUE,10461,0,2500,1480,1940,0,2012-05-01
219595,2,MORRIS PARK/VAN NEST,4273,59,,A1,1950 TOMLINSON AVENUE,10461,0,2500,2988,1925,345000,2012-12-04
219596,2,MORRIS PARK/VAN NEST,4274,23,,A1,1939 YATES AVENUE,10461,0,3325,2200,1935,455000,2012-04-27
219597,2,MORRIS PARK/VAN NEST,4294,37,,A1,2023 MULINER AVENUE,10462,0,2500,1443,1925,352350,2012-09-06
219598,2,MORRIS PARK/VAN NEST,4294,42,,A1,2013 MULINER AVENUE,10462,0,2500,1600,1925,435120,2012-12-27
219599,2,MORRIS PARK/VAN NEST,4294,43,,A1,2011 MULINER,10462,0,2500,2400,1925,425000,2012-01-17
219772,2,MORRISANIA/LONGWOOD,2617,138,,A5,714 ST ANNS AVENUE,10455,0,1620,1152,1993,130000,2012-01-19
219773,2,MORRISANIA/LONGWOOD,2624,157,,A5,707 CAULDWELL AVENUE,10455,0,2075,1152,1992,120000,2012-02-09
219774,2,MORRISANIA/LONGWOOD,2661,109,,A5,1110 FOREST AVENUE,10456,0,2000,1298,1987,315000,2012-05-01
219775,2,MORRISANIA/LONGWOOD,2661,119,,A5,1128 FOREST AVENUE,10456,0,1705,1599,1987,298700,2012-02-08
219776,2,MORRISANIA/LONGWOOD,2661,135,,A5,766 HOME STREET,10456,0,1448,1599,1987,300000,2012-02-09
219777,2,MORRISANIA/LONGWOOD,2664,46,,A5,812 EAST 150TH STREET,10455,0,1150,1611,2003,253134,2012-03-22
219778,2,MORRISANIA/LONGWOOD,2669,14,,A1,984 TINTON AVENUE,10456,0,1983,1686,1920,127000,2012-11-29
219779,2,MORRISANIA/LONGWOOD,2669,21,,A1,998 TINTON AVENUE,10456,0,1875,1616,1920,127500,2012-02-09
219780,2,MORRISANIA/LONGWOOD,2673,126,,A5,770 EAST 169TH STREET,10456,0,2085,1314,1987,270000,2012-05-17
219784,2,MORRISANIA/LONGWOOD,2712,133,,A5,919 FOX STREET,10459,0,2351,1386,1982,0,2012-11-06
219785,2,MORRISANIA/LONGWOOD,2727,5,,A5,1064 SIMPSON STREET,10459,0,2050,1929,1992,0,2012-05-14
219786,2,MORRISANIA/LONGWOOD,2933,68,,A1,633 EAST 169 STREET,10456,0,1154,1000,1899,125000,2012-10-09
219787,2,MORRISANIA/LONGWOOD,2965,214,,A5,1365 INTERVALE AVENUE,10459,0,1980,1728,1989,0,2012-02-28
219788,2,MORRISANIA/LONGWOOD,2971,33,,A9,1329 CHISHOLM STREET,10459,0,2092,1169,1901,265000,2012-05-21
219789,2,MORRISANIA/LONGWOOD,2974,141,,A5,1186 FOX STREET,10459,0,1800,1188,1991,0,2012-10-05
219790,2,MORRISANIA/LONGWOOD,2974,181,,A5,919 HOME STREET,10459,0,2114,1188,1991,275600,2012-09-28
220139,2,MOTT HAVEN/PORT MORRIS,2266,117,,A5,542 EAST 139 STREET,10454,0,2975,2220,1998,327000,2012-11-20
220140,2,MOTT HAVEN/PORT MORRIS,2280,20,,A5,424 EAST 136TH STREET,10454,0,1500,2828,1901,0,2012-06-11
220141,2,MOTT HAVEN/PORT MORRIS,2284,26,,A5,436 EAST 140 STREET,10454,0,1667,2400,1910,330000,2012-04-17
220142,2,MOTT HAVEN/PORT MORRIS,2284,107,,A9,429 EAST 139TH STREET,10454,0,1667,2160,1915,450000,2012-11-12
220143,2,MOTT HAVEN/PORT MORRIS,2286,21,,A5,420 EAST 142 STREET,10454,0,1667,1960,1910,245000,2012-06-15
220144,2,MOTT HAVEN/PORT MORRIS,2303,1,,A5,302 ALEXANDER AVENUE,10454,0,1012,3136,1901,0,2012-01-23
220145,2,MOTT HAVEN/PORT MORRIS,2303,4,,A5,308 ALEXANDER AVENUE,10454,0,1012,2944,1901,0,2012-11-20
220146,2,MOTT HAVEN/PORT MORRIS,2314,73,,S1,287 ALEXANDER AVENUE,10454,1,1168,2724,1899,0,2012-11-09
220147,2,MOTT HAVEN/PORT MORRIS,2334,62,,A9,268 EAST 143RD STREET,10451,0,1955,2442,1901,265000,2012-08-01
220148,2,MOTT HAVEN/PORT MORRIS,2565,68,,A5,739 EAST 136 STREET,10454,0,1500,960,1920,135000,2012-06-13
220149,2,MOTT HAVEN/PORT MORRIS,2565,70,,A5,735 EAST 136 STREET,10454,0,1500,960,1920,135000,2012-04-18
220150,2,MOTT HAVEN/PORT MORRIS,2577,4,,A9,420 CONCORD AVE,10455,0,2500,1148,1901,317500,2012-12-01
220151,2,MOTT HAVEN/PORT MORRIS,2577,4,,A9,420 CONCORD AVENUE,10455,0,2500,1148,1901,112047,2012-05-18
220278,2,MOUNT HOPE/MOUNT EDEN,2790,53,,A1,1693 CLAY AVENUE,10457,0,3610,1998,1901,168324,2012-06-28
220279,2,MOUNT HOPE/MOUNT EDEN,2791,36,,A1,1690 MONROE AVENUE,10457,0,2375,1617,1910,250000,2012-12-28
220280,2,MOUNT HOPE/MOUNT EDEN,2802,33,,A1,258 MOUNT HOPE PLACE,10457,0,2375,1825,1905,211000,2012-08-17
220356,2,PARKCHESTER,3936,28,,A1,1367 VIRGINIA,10462,0,3125,1620,1910,0,2012-07-28
220357,2,PARKCHESTER,3936,28,,A1,1367 VIRGINIA AVENUE,10462,0,3125,1620,1910,243000,2012-07-27
220358,2,PARKCHESTER,4016,36,,A9,507 VAN NEST AVENUE,10460,0,2516,1440,1930,269100,2012-01-24
220359,2,PARKCHESTER,4020,17,,A1,1733 TAYLOR AVENUE,10460,0,2375,1300,1910,0,2012-11-16
220360,2,PARKCHESTER,4026,39,,A1,619 BAKER AVENUE,10460,0,2500,1058,1925,378196,2012-03-26
220639,2,PELHAM GARDENS,4391,16,,A1,2230 WOODHULL AVENUE,10469,0,5000,2376,1930,0,2012-06-07
220640,2,PELHAM GARDENS,4394,1,,A5,2303 MICKLE AVE,10469,0,3967,1914,1945,0,2012-06-05
220641,2,PELHAM GARDENS,4396,27,,A1,2253 KINGSLAND AVENUE,10469,0,7112,3128,1955,0,2012-01-17
220642,2,PELHAM GARDENS,4399,7,,A2,1603 ASTOR AVENUE,10469,0,5000,2640,1952,595000,2012-07-18
220643,2,PELHAM GARDENS,4400,42,,A2,2319 TIEMANN AVE,10469,0,3700,1680,1935,0,2012-08-01
220644,2,PELHAM GARDENS,4403,14,,A1,2220 GUNTHER AVENUE,10469,0,5367,1560,1940,580750,2012-03-23
220645,2,PELHAM GARDENS,4404,16,,A2,2332 TIEMANN AVENUE,10469,0,3333,2001,1950,450000,2012-06-13
220646,2,PELHAM GARDENS,4404,43,,A5,2347 LODOVICK AVENUE,10469,0,2400,1912,1960,445200,2012-07-11
220647,2,PELHAM GARDENS,4404,50,,A1,2327 LODOVICK AVENUE,10469,0,5000,1656,1935,680000,2012-10-11
220648,2,PELHAM GARDENS,4406,52,,A5,2325 WICKHAM AVE,10469,0,2500,1507,1965,415000,2012-05-29
220649,2,PELHAM GARDENS,4408,22,,A1,2208 WICKHAM AVENUE,10469,0,5600,1584,1940,655000,2012-01-23
220650,2,PELHAM GARDENS,4410,16,,A1,2330 DELANOY AVE,10469,0,6900,2916,1975,0,2012-12-20
220651,2,PELHAM GARDENS,4479,1,,A1,1569 WARING AVE,10469,0,3450,1980,1955,480000,2012-10-24
220652,2,PELHAM GARDENS,4479,38,,A2,2455 MICKLE AVENUE,10469,0,3200,1559,1940,0,2012-08-29
220653,2,PELHAM GARDENS,4481,55,,A5,1502 HAWTHORNE STREET,10469,0,1656,1024,1940,216000,2012-08-08
220654,2,PELHAM GARDENS,4481,98,,A5,2564 EASTCHESTER ROAD,10469,0,1696,1048,1940,0,2012-06-15
220655,2,PELHAM GARDENS,4481,105,,A5,1512 ALLERTON AVENUE,10469,0,2750,1048,1940,0,2012-01-05
220656,2,PELHAM GARDENS,4482,14,,A5,2516 WOODHULL AVENUE,10469,0,2500,1870,1930,0,2012-10-19
220657,2,PELHAM GARDENS,4482,14,,A5,2516 WOODHULL AVENUE,10469,0,2500,1870,1930,0,2012-07-12
220658,2,PELHAM GARDENS,4486,80,,A5,2515 WESTERVELT AVENUE,10469,0,2000,1400,1931,350000,2012-09-07
220659,2,PELHAM GARDENS,4488,9,,A5,2506 KINGSLAND AVENUE,10469,0,3300,3175,1961,400000,2012-03-01
220660,2,PELHAM GARDENS,4488,64,,A5,2569 TIEMANN AVENUE,10469,0,2300,1946,1950,430000,2012-06-13
220661,2,PELHAM GARDENS,4489,17,,A5,2424 TIEMANN AVENUE,10469,0,2492,1728,1965,410000,2012-07-24
220662,2,PELHAM GARDENS,4492,13,,A9,2516 TIEMANN AVENUE,10469,0,2500,1296,1965,350200,2012-07-19
220663,2,PELHAM GARDENS,4495,13,,A2,2414 WICKHAM AVENUE,10469,0,3308,2100,1987,515000,2012-02-17
220664,2,PELHAM GARDENS,4495,20,,A5,2444 WICKHAM AVENUE,10469,0,3308,1900,1987,460000,2012-11-21
220683,2,PELHAM PARKWAY NORTH,4365,35,,A5,2224 ESPLANADE,10469,0,2352,1636,1960,0,2012-05-01
220684,2,PELHAM PARKWAY NORTH,4365,55,,A1,2235 HERING AVENUE,10469,0,4196,1620,1950,530000,2012-10-11
